states,2H,5C,18N,75C,129O,147H,190H,221C,285H,310C,311H,369H,375H,395H,404C,406N,477H,711N,712H,722H,723H,526H,528C,507H,545C,568H,675H,782C,853H,855C,857H,861H,905H,953C
1,0.181297,-0.080417,-0.139938,-0.057744,-0.287348,0.019535,0.051742,-0.133416,0.158298,-0.087788,0.038734,0.094955,0.019871,0.053649,0.198326,-0.140252,0.079395,0.020509,0.173414,0.033848,0.085531,0.057018,-0.078259,0.085076,-0.048816,0.049263,0.061266,0.220298,0.091054,-0.115917,0.020019,0.022467,0.019882,-0.073006
1,0.162969,-0.098885,-0.170792,-0.065608,-0.322419,0.024019,0.045318,-0.122776,0.153139,-0.071992,0.04791,0.093635,0.022027,0.046179,0.148088,-0.154994,0.071033,0.047501,0.151616,0.0453,0.063977,0.068074,-0.097684,0.06386,-0.077691,0.064697,0.05354,0.248801,0.09602,-0.125397,0.01044,0.01636,0.030058,-0.085774
0,0.190525,-0.131359,-0.113535,-0.077475,-0.356922,0.018478,0.060537,-0.152905,0.14786,-0.07396,0.049926,0.081955,0.022061,0.059946,0.227835,-0.1238,0.093225,0.023068,0.184147,0.055871,0.079589,0.069434,-0.114013,0.071617,-0.05905,0.083523,0.06115,0.234015,0.099031,-0.059776,0.004083,0.021111,0.038192,-0.076011
0,0.164192,-0.09138,-0.189384,-0.072206,-0.350887,0.018519,0.052784,-0.172285,0.165905,-0.044714,0.044474,0.093118,0.022972,0.053581,0.165021,-0.143261,0.097714,0.025048,0.190255,0.054632,0.063774,0.070107,-0.080001,0.07704,-0.033316,0.055541,0.051899,0.203127,0.090929,-0.144135,0.001055,0.021568,0.032302,-0.086603
0,0.176774,-0.089731,-0.136889,-0.069627,-0.303515,0.024779,0.002046,-0.172544,0.177188,-0.075848,0.042763,0.082572,0.003977,0.033784,0.173917,-0.148275,0.09145,0.007203,0.140207,0.042676,0.061648,0.065816,-0.084262,0.079533,-0.002805,0.041473,0.072057,0.195204,0.096126,-0.108111,0.009882,0.018166,0.045271,-0.085024
0,0.158763,-0.121343,-0.141551,-0.053677,-0.314076,0.01212,0.052573,-0.111298,0.156636,-0.068355,0.037976,0.088498,0.030203,0.035995,0.208544,-0.139197,0.090551,-0.019968,0.161331,0.048652,0.076895,0.070057,-0.11163,0.083231,-0.023574,0.060002,0.068274,0.224842,0.102643,-0.157158,0.008495,0.020976,0.038955,-0.075765
0,0.169075,-0.105219,-0.188038,-0.057335,-0.288721,0.010622,0.043312,-0.153425,0.16066,-0.049893,0.052551,0.076534,0.021562,0.059235,0.213758,-0.120896,0.09443,0.049939,0.143397,0.064057,0.067827,0.045714,-0.048686,0.072953,-0.016687,0.069622,0.050044,0.216267,0.090302,-0.114376,-0.005432,0.013449,0.031268,-0.115169
0,0.165121,-0.090872,-0.204114,-0.024124,-0.323602,0.011786,0.080724,-0.124055,0.180648,-0.09636,0.033555,0.098872,0.011301,0.057512,0.215136,-0.146992,0.074656,0.004569,0.159559,0.04873,0.066667,0.05913,-0.077636,0.070029,-0.033999,0.056856,0.063886,0.191262,0.076312,-0.115421,0.002482,0.016571,0.020755,-0.09293
0,0.180447,-0.099417,-0.194406,-0.047456,-0.359061,0.01138,0.04545,-0.113679,0.168454,-0.069543,0.041807,0.082872,0.026206,0.063536,0.211313,-0.153491,0.063289,0.046341,0.157187,0.043621,0.062773,0.073021,-0.09546,0.068692,-0.074117,0.052927,0.044532,0.232882,0.095423,-0.083436,0.002484,0.017531,0.031089,-0.116045
0,0.147801,-0.114234,-0.115659,-0.04042,-0.33644,0.014161,0.052652,-0.129332,0.147232,-0.083042,0.042949,0.104053,0.02585,0.065663,0.24954,-0.165703,0.083751,0.00252,0.181089,0.053911,0.050491,0.055295,-0.068689,0.071442,-0.033714,0.055866,0.065528,0.199757,0.094866,-0.079214,0.02312,0.018876,0.040447,-0.086176
1,0.161799,-0.064119,-0.226282,-0.047136,-0.347187,0.023406,0.053429,-0.145939,0.169924,-0.075744,0.048375,0.09252,0.015079,0.085436,0.220315,-0.113757,0.105997,-0.006677,0.166319,0.045263,0.070335,0.073768,-0.101393,0.078273,-0.028816,0.064654,0.0507,0.24832,0.091968,-0.150257,0.014515,0.014112,0.024906,-0.068218
0,0.171912,-0.086901,-0.131887,-0.071716,-0.283288,0.0141,0.046946,-0.080149,0.195424,-0.091804,0.025569,0.091654,0.022379,0.07447,0.225964,-0.165863,0.124257,0.015079,0.155091,0.069737,0.083538,0.057134,-0.117089,0.065047,-0.034326,0.047004,0.048845,0.203719,0.085983,-0.216737,0.008997,0.011668,0.045057,-0.096954
0,0.177105,-0.065501,-0.197248,-0.037909,-0.350146,0.01691,0.070036,-0.160458,0.154572,-0.086105,0.020496,0.091715,0.0152,0.064325,0.230027,-0.15663,0.083413,0.014682,0.160274,0.064171,0.069387,0.061941,-0.094307,0.077885,-0.055771,0.064038,0.071075,0.231294,0.089922,-0.103992,0.006313,0.017953,0.002439,-0.130877
1,0.157989,-0.081774,-0.172891,-0.04962,-0.344228,0.010343,0.058858,-0.152683,0.160863,-0.10973,0.051141,0.099622,0.018482,0.05707,0.210528,-0.085219,0.092866,0.036729,0.160206,0.06753,0.090367,0.076179,-0.076255,0.070562,-0.036425,0.054888,0.056822,0.202853,0.096153,-0.110838,-0.016199,0.011696,0.013161,-0.070867
1,0.148128,-0.121886,-0.165761,-0.065272,-0.358376,0.019017,0.072533,-0.170898,0.140222,-0.077128,0.02943,0.085528,0.014439,0.0675,0.254394,-0.149488,0.076957,0.021026,0.204538,0.066107,0.076215,0.068036,-0.106099,0.092003,-0.033498,0.079951,0.064661,0.247253,0.081871,-0.110188,0.016693,0.007685,0.034193,-0.03972
0,0.162884,-0.085993,-0.169757,-0.045219,-0.303496,0.010761,0.031688,-0.157179,0.183447,-0.082943,0.007942,0.089599,0.018618,0.047806,0.235735,-0.177521,0.106159,0.027924,0.155328,0.051458,0.080656,0.071065,-0.07996,0.083918,-0.035864,0.063657,0.067051,0.237282,0.115876,-0.136149,0.012404,0.013575,0.033325,-0.079493
0,0.173441,-0.092144,-0.182122,-0.035048,-0.319679,0.010787,0.046654,-0.165811,0.156016,-0.069186,0.059042,0.084386,0.016875,0.061708,0.267814,-0.123598,0.102448,0.010417,0.177186,0.072789,0.078937,0.051042,-0.050905,0.079536,-0.017336,0.058261,0.040932,0.243234,0.090976,-0.102458,0.008374,0.013994,0.039601,-0.10778
0,0.180382,-0.105076,-0.165365,-0.042843,-0.327223,0.017397,0.059934,-0.151282,0.145298,-0.080997,0.040278,0.094602,0.019159,0.066024,0.228437,-0.150506,0.105955,0.012466,0.154115,0.053005,0.068867,0.058656,-0.103418,0.068625,-0.070926,0.058889,0.061802,0.253475,0.104762,-0.116302,0.00747,0.022737,0.029914,-0.058812
1,0.169666,-0.085517,-0.144124,-0.054976,-0.339722,0.010376,0.094354,-0.122906,0.168045,-0.042356,0.045235,0.083832,0.022712,0.052457,0.222426,-0.12805,0.083438,0.06166,0.155587,0.054796,0.090809,0.067415,-0.099266,0.080785,-0.022608,0.048927,0.048261,0.260163,0.088697,-0.154466,-0.004295,0.017752,0.039582,-0.081106
0,0.195538,-0.110779,-0.170108,-0.043615,-0.346427,0.014375,0.091055,-0.166126,0.169068,-0.085077,0.030122,0.094176,0.041573,0.072773,0.247355,-0.149913,0.087379,0.088073,0.135823,0.058362,0.080829,0.066115,-0.088036,0.073071,-0.018481,0.060779,0.050676,0.260732,0.088281,-0.096551,-0.003537,0.010716,0.032765,-0.128846
1,0.191114,-0.122434,-0.127125,-0.06085,-0.368587,0.010241,0.052982,-0.141549,0.159796,-0.095617,0.034381,0.094985,0.011418,0.064309,0.198974,-0.147836,0.06016,0.056646,0.16797,0.047977,0.071836,0.070293,-0.077946,0.069477,-0.03726,0.051198,0.059429,0.249124,0.088663,-0.127994,0.020738,0.022891,0.01765,-0.087485
1,0.158622,-0.11318,-0.178972,-0.092068,-0.322776,0.020482,0.064127,-0.143058,0.137712,-0.04605,0.045797,0.095071,0.012442,0.054668,0.205636,-0.111968,0.083014,0.074643,0.190815,0.038751,0.082909,0.06237,-0.085085,0.08197,-0.095745,0.064829,0.071919,0.218011,0.0912,-0.09446,0.028165,0.020416,0.040539,-0.089112
0,0.167721,-0.097321,-0.185831,-0.062536,-0.302134,0.013705,0.046765,-0.149577,0.208761,-0.058715,0.037474,0.082845,0.027443,0.055397,0.245988,-0.129108,0.074098,0.043451,0.145313,0.048506,0.065586,0.06698,-0.053,0.079387,-0.068145,0.05451,0.076421,0.238244,0.098239,-0.101535,0.005587,0.018336,0.038517,-0.150039
1,0.17599,-0.100745,-0.133137,-0.043112,-0.291045,0.013011,0.066921,-0.15201,0.138939,-0.098312,0.048972,0.107724,0.023697,0.067957,0.238729,-0.157887,0.05507,0.064529,0.159303,0.043147,0.070987,0.074251,-0.09244,0.075175,-0.020523,0.072319,0.05586,0.218194,0.087919,-0.092796,0.013796,0.012458,0.044111,-0.107848
0,0.180731,-0.115411,-0.072357,-0.046692,-0.329507,0.017728,0.056858,-0.153193,0.175058,-0.06194,0.041331,0.098893,0.029626,0.070054,0.266525,-0.120163,0.086004,0.045181,0.157573,0.066101,0.07161,0.069112,-0.081964,0.059246,-0.028289,0.052216,0.057384,0.172569,0.0831,-0.129972,-0.001567,0.010573,0.051357,-0.112334
0,0.159437,-0.059033,-0.125909,-0.042081,-0.382221,0.007461,0.071495,-0.123744,0.170011,-0.058869,0.043992,0.083455,0.02495,0.054852,0.160063,-0.120776,0.090849,0.024841,0.135355,0.038963,0.071574,0.073401,-0.107296,0.066782,-0.046756,0.05278,0.072349,0.247142,0.101663,-0.118581,-0.0106,0.012001,0.05028,-0.069464
1,0.161853,-0.145244,-0.121689,-0.079103,-0.341114,0.011551,0.05483,-0.139953,0.154925,-0.071312,0.039275,0.093668,0.020883,0.058472,0.268959,-0.123374,0.080457,0.065421,0.165489,0.052087,0.072902,0.069351,-0.082499,0.099785,-0.013863,0.057175,0.064459,0.226242,0.108239,-0.12019,7E-06,0.019664,0.03693,-0.106216
0,0.147755,-0.085685,-0.166347,-0.05516,-0.327227,0.017301,0.054334,-0.164402,0.169928,-0.071343,0.042916,0.088982,0.019847,0.058226,0.187259,-0.093711,0.086536,0.032736,0.142187,0.045734,0.068302,0.060009,-0.081548,0.088296,-0.041443,0.056432,0.070305,0.222022,0.09271,-0.138286,0.009354,0.021489,0.034543,-0.076734
0,0.203043,-0.13792,-0.167226,-0.037302,-0.36177,0.021606,0.084064,-0.121786,0.165578,-0.083026,0.024593,0.087011,0.016166,0.060068,0.263412,-0.187312,0.057761,0.066845,0.146085,0.055555,0.091034,0.067768,-0.05367,0.077444,-0.048868,0.063399,0.059661,0.239502,0.089522,-0.1573,0.015237,0.019433,0.046755,-0.098711
1,0.164211,-0.078703,-0.19838,-0.04339,-0.358302,0.016609,0.071203,-0.157488,0.164243,-0.081039,0.035962,0.084607,0.020342,0.057628,0.180612,-0.072598,0.067697,0.039386,0.153655,0.024778,0.085974,0.06331,-0.098964,0.077326,-0.03028,0.057615,0.051245,0.232769,0.090158,-0.180248,0.01254,0.019439,0.041693,-0.061235
1,0.177562,-0.068246,-0.192033,-0.088063,-0.347982,0.007907,0.076948,-0.10991,0.174928,-0.076997,0.050294,0.091241,0.020327,0.05663,0.220386,-0.152933,0.109397,0.032533,0.168344,0.066567,0.07515,0.056068,-0.088664,0.072518,-0.065939,0.046974,0.0672,0.213418,0.086342,-0.127584,0.002831,0.016278,0.035222,-0.071781
1,0.179331,-0.060013,-0.181911,-0.072874,-0.329142,0.015972,0.047708,-0.130923,0.147326,-0.103799,0.062329,0.082528,0.024658,0.070131,0.200197,-0.114628,0.083116,0.026043,0.173665,0.022618,0.091161,0.064079,-0.098666,0.076228,-0.023472,0.057681,0.064252,0.265023,0.090727,-0.077749,-0.00716,0.016441,0.033842,-0.074898
0,0.176084,-0.083517,-0.147765,-0.0563,-0.341865,0.01509,0.058905,-0.145531,0.193122,-0.094107,0.040186,0.07749,0.021201,0.062135,0.227434,-0.14986,0.070978,0.021073,0.162497,0.044565,0.068919,0.076342,-0.085359,0.065061,-0.031728,0.052191,0.056758,0.20001,0.096067,-0.103701,0.011378,0.012651,0.043212,-0.059649
1,0.175927,-0.129896,-0.208725,-0.080504,-0.326684,0.019074,0.056659,-0.125659,0.145136,-0.063885,0.039732,0.086603,0.018891,0.059686,0.195886,-0.135636,0.078848,0.001412,0.150681,0.058459,0.087388,0.073334,-0.131427,0.081233,-0.07863,0.050512,0.060308,0.255244,0.078755,-0.114085,0.005518,0.013192,0.041436,-0.09576
0,0.178739,-0.063829,-0.172663,-0.051395,-0.340564,0.012606,0.042984,-0.11231,0.163879,-0.024354,0.039991,0.103628,0.024152,0.061755,0.188474,-0.097311,0.099204,0.012405,0.182378,0.060907,0.066097,0.070217,-0.077902,0.075814,-0.045074,0.059238,0.054384,0.220556,0.100369,-0.143997,0.007415,0.019673,0.042612,-0.108071
1,0.183345,-0.109372,-0.13263,-0.056292,-0.346299,0.01206,0.055837,-0.121558,0.164343,-0.06525,0.038635,0.083559,0.009763,0.072562,0.218785,-0.15526,0.058833,0.027781,0.158088,0.04512,0.07832,0.057836,-0.079913,0.073733,-0.017865,0.055942,0.069639,0.24587,0.093973,-0.105636,-0.016665,0.013152,0.041043,-0.113995
1,0.152152,-0.08787,-0.176233,-0.057839,-0.405242,0.017809,0.058662,-0.170602,0.166109,-0.056157,0.048996,0.074819,0.007192,0.066679,0.205789,-0.094123,0.087355,0.047842,0.154215,0.04025,0.049066,0.077225,-0.137498,0.079649,-0.022787,0.056132,0.051826,0.264076,0.08578,-0.114729,0.003377,0.01126,0.029274,-0.093847
0,0.178989,-0.086645,-0.179072,-0.066767,-0.328525,0.019552,0.029322,-0.129021,0.182556,-0.086053,0.034117,0.078599,0.011715,0.057069,0.241713,-0.153265,0.084384,-0.014579,0.140009,0.060619,0.087282,0.065992,-0.076263,0.069984,-0.046573,0.040209,0.055098,0.252122,0.10042,-0.099568,0.004652,0.003103,0.043541,-0.051252
1,0.173242,-0.071443,-0.125688,-0.056123,-0.341438,0.011396,0.06641,-0.16632,0.174808,-0.05385,0.054329,0.075909,0.022865,0.051187,0.180461,-0.12312,0.091563,0.023155,0.150261,0.025037,0.077979,0.058819,-0.094742,0.087817,-0.045571,0.033249,0.051464,0.230855,0.09296,-0.094218,0.001188,0.010475,0.044639,-0.084268
1,0.171331,-0.12197,-0.146606,-0.050192,-0.383034,0.005342,0.017486,-0.163732,0.164035,-0.102518,0.06978,0.088565,0.022277,0.080693,0.228659,-0.128711,0.076209,0.054999,0.152265,0.038095,0.079545,0.066088,-0.078925,0.062528,-0.033936,0.059825,0.068466,0.218724,0.101779,-0.145642,-0.007669,0.01407,0.025422,-0.079385
1,0.170127,-0.136065,-0.10983,-0.070237,-0.3108,0.012411,0.050807,-0.1319,0.169505,-0.081783,0.026128,0.090638,0.01377,0.059212,0.280914,-0.110379,0.090875,0.043063,0.135066,0.049537,0.078993,0.072239,-0.088371,0.077986,-0.048417,0.050419,0.068581,0.219514,0.103501,-0.141842,-0.00536,0.008252,0.035275,-0.090043
0,0.212265,-0.144837,-0.201728,-0.052895,-0.344469,0.012848,0.047475,-0.151906,0.149605,-0.061586,0.001214,0.11384,0.023204,0.071805,0.228679,-0.146027,0.086853,0.01072,0.179976,0.032005,0.07249,0.076554,-0.117081,0.087727,-0.056834,0.052614,0.072281,0.222032,0.109887,-0.109462,0.017768,0.011545,0.038536,-0.096568
0,0.150426,-0.083406,-0.178696,-0.029662,-0.343768,0.025331,0.037557,-0.159126,0.156905,-0.08282,0.036906,0.085058,0.023528,0.056695,0.204646,-0.113035,0.082165,0.0215,0.180361,0.062147,0.070155,0.054271,-0.115975,0.079761,-0.02218,0.052501,0.051826,0.211734,0.100631,-0.146649,-0.001828,0.010236,0.028934,-0.143011
1,0.165997,-0.114969,-0.116131,-0.039774,-0.374535,0.010213,0.060128,-0.152553,0.200055,-0.071317,0.036571,0.096568,0.018142,0.059077,0.170584,-0.079866,0.098568,0.037008,0.165236,0.065101,0.089557,0.06835,-0.133552,0.061758,-0.047393,0.049041,0.065309,0.203748,0.096008,-0.093176,-0.000363,0.012369,0.025183,-0.078598
0,0.184098,-0.074496,-0.211121,-0.066632,-0.342409,0.016636,0.056156,-0.12444,0.169884,-0.074901,0.037493,0.098071,0.019639,0.064743,0.232529,-0.144907,0.094477,0.053817,0.165615,0.06937,0.072041,0.065604,-0.109383,0.084403,-0.043863,0.073985,0.055411,0.229001,0.089784,-0.118128,0.008389,0.00814,0.032401,-0.096569
0,0.168722,-0.054313,-0.168538,-0.060052,-0.342145,0.018629,0.066323,-0.137069,0.180658,-0.084683,0.048381,0.075849,0.00804,0.064078,0.226984,-0.163451,0.092194,0.008313,0.146025,0.057503,0.080355,0.076058,-0.078954,0.068037,-0.056097,0.055031,0.050698,0.204612,0.096059,-0.115094,-0.002032,0.010414,0.033146,-0.101483
1,0.170728,-0.074366,-0.120975,-0.071775,-0.369512,0.013616,0.072685,-0.155819,0.174046,-0.047326,0.044944,0.092859,0.025764,0.092679,0.215661,-0.148405,0.085228,0.026695,0.182895,0.064011,0.073216,0.061291,-0.085716,0.087675,-0.049345,0.042316,0.073357,0.248119,0.091396,-0.107112,-0.000539,0.015218,0.053964,-0.074937
1,0.14778,-0.063313,-0.196481,-0.058029,-0.30523,0.013617,0.045117,-0.156177,0.151289,-0.079514,0.027197,0.085611,0.018586,0.07634,0.220216,-0.14351,0.087979,0.030756,0.184393,0.051583,0.069684,0.053816,-0.099844,0.072933,-0.053536,0.056445,0.062697,0.257686,0.093733,-0.10363,0.01202,0.018047,0.040764,-0.046221
1,0.182874,-0.114289,-0.133833,-0.05192,-0.267523,0.012531,0.052225,-0.127644,0.205972,-0.059791,0.037273,0.099801,0.018544,0.071627,0.238743,-0.202301,0.083765,0.03555,0.168148,0.045667,0.083776,0.076805,-0.076807,0.069228,-0.056718,0.053372,0.061065,0.228028,0.088409,-0.096392,-0.01178,0.012396,0.027173,-0.087042
1,0.158826,-0.083851,-0.167067,-0.09803,-0.38626,0.025685,0.047842,-0.131127,0.149555,-0.070989,0.051502,0.079786,0.016514,0.07632,0.189924,-0.09939,0.091373,0.044573,0.155131,0.058615,0.074561,0.053239,-0.097324,0.081562,-0.036578,0.041768,0.067105,0.232984,0.078779,-0.081856,0.013149,0.016458,0.042589,-0.095526
0,0.145647,-0.102563,-0.170412,-0.045575,-0.317944,0.014541,0.03362,-0.116471,0.181602,-0.066638,0.048485,0.110054,0.016654,0.066478,0.231898,-0.12229,0.087115,0.059677,0.186914,0.062074,0.069315,0.062692,-0.083627,0.071683,-0.025028,0.074052,0.066725,0.21509,0.087947,-0.184155,-0.01559,0.010363,0.024102,-0.108399
0,0.17048,-0.12539,-0.152349,-0.054406,-0.322504,0.012732,0.058612,-0.145509,0.152242,-0.072424,0.042853,0.102622,0.027586,0.06145,0.193621,-0.141399,0.114559,-0.001926,0.14934,0.069211,0.082222,0.072886,-0.073199,0.082615,-0.028182,0.056955,0.071305,0.223941,0.081321,-0.128828,0.003069,0.017749,0.028952,-0.076732
1,0.156968,-0.069366,-0.188846,-0.054507,-0.324209,0.02186,0.078211,-0.16442,0.14869,-0.070099,0.038058,0.101075,0.018803,0.067931,0.228884,-0.159985,0.077702,0.034382,0.166738,0.060534,0.077199,0.07019,-0.107782,0.072625,-0.057469,0.054252,0.062574,0.251674,0.105113,-0.102779,0.015906,0.014921,0.042217,-0.079763
0,0.185899,-0.109688,-0.057533,-0.064319,-0.335816,0.013738,0.060797,-0.145845,0.138921,-0.078258,0.028461,0.091416,0.020257,0.051829,0.229194,-0.137075,0.065711,0.065929,0.134364,0.063439,0.073919,0.069839,-0.076461,0.076421,-0.03003,0.053096,0.057355,0.225823,0.102639,-0.156639,-0.007373,0.012818,0.027627,-0.11836
1,0.154243,-0.095232,-0.192636,-0.065012,-0.341857,0.026308,0.07226,-0.166937,0.160048,-0.080082,0.037916,0.088472,0.018202,0.067741,0.182365,-0.084421,0.088787,0.053492,0.174529,0.056118,0.076159,0.061992,-0.094509,0.074475,-0.032702,0.04681,0.053211,0.195646,0.100693,-0.122234,0.032538,0.012221,0.040688,-0.082729
0,0.171675,-0.089022,-0.124392,-0.0768,-0.36211,0.015442,0.046952,-0.144274,0.183545,-0.070663,0.050888,0.097057,0.027874,0.082118,0.174006,-0.109212,0.087861,0.023203,0.16762,0.045649,0.074266,0.065457,-0.105165,0.084557,-0.048565,0.066778,0.059497,0.260702,0.09335,-0.153099,0.013465,0.006423,0.023229,-0.051218
0,0.177855,-0.07031,-0.193649,-0.04177,-0.35371,0.010748,0.050827,-0.134141,0.191186,-0.079571,0.043607,0.114304,0.028327,0.073105,0.237612,-0.098783,0.083784,0.034392,0.151587,0.052511,0.075089,0.081277,-0.107523,0.080569,-0.067198,0.053663,0.068734,0.19868,0.088955,-0.102971,0.000223,-0.001931,0.031694,-0.073649
0,0.168207,-0.083138,-0.191544,-0.063523,-0.320268,0.015217,0.048801,-0.160723,0.18369,-0.088072,0.046316,0.084121,0.017276,0.0605,0.1967,-0.139758,0.077989,0.039345,0.165218,0.049339,0.078707,0.051113,-0.086443,0.071443,-0.05261,0.055984,0.069312,0.246092,0.091191,-0.161009,0.019787,0.02113,0.01721,-0.121207
0,0.163723,-0.10082,-0.133397,-0.039357,-0.295186,0.014652,0.053528,-0.116012,0.156225,-0.090214,0.04676,0.091039,0.033145,0.056981,0.202198,-0.135562,0.097336,0.033206,0.147242,0.049693,0.091367,0.061925,-0.093968,0.071237,-0.005933,0.050892,0.047122,0.197505,0.104003,-0.147178,0.012197,0.007106,0.035787,-0.092641
0,0.162467,-0.10183,-0.150451,-0.058297,-0.351423,0.018138,0.066923,-0.167565,0.169994,-0.069458,0.045236,0.098388,0.013235,0.058288,0.215448,-0.164041,0.098188,0.029229,0.148479,0.050711,0.068669,0.067341,-0.099496,0.096488,-0.027232,0.055462,0.066482,0.236053,0.099237,-0.091125,0.001003,0.0129,0.036453,-0.083662
0,0.18197,-0.108204,-0.195819,-0.068634,-0.32408,0.022173,0.073105,-0.152074,0.152873,-0.070968,0.042698,0.09086,0.028667,0.061116,0.240607,-0.157938,0.081591,0.028651,0.165299,0.049923,0.071767,0.072515,-0.111278,0.06034,-0.066839,0.041942,0.062929,0.212541,0.098868,-0.133059,0.002981,0.009408,0.041807,-0.109408
1,0.188926,-0.070364,-0.175811,-0.060607,-0.338745,0.004559,0.052809,-0.139624,0.143658,-0.055428,0.039267,0.09915,0.02657,0.049955,0.249879,-0.16725,0.088625,0.021804,0.183876,0.063562,0.082831,0.070787,-0.07866,0.076178,-0.048895,0.067536,0.045305,0.146407,0.081737,-0.072949,0.023531,0.021816,0.04136,-0.099598
1,0.159572,-0.103756,-0.154853,-0.031078,-0.382774,0.018429,0.046069,-0.175163,0.149182,-0.073511,0.046042,0.111608,0.025048,0.058111,0.227187,-0.175167,0.098252,0.014272,0.156928,0.063227,0.074456,0.071132,-0.102823,0.08574,-0.048587,0.051232,0.073275,0.180355,0.094186,-0.130762,0.010086,0.012285,0.038567,-0.119796
0,0.187306,-0.097592,-0.179393,-0.047303,-0.33007,0.017138,0.045142,-0.148542,0.131459,-0.064971,0.045836,0.079064,0.021259,0.061097,0.175674,-0.146168,0.07483,0.05346,0.174389,0.046103,0.079517,0.068134,-0.079215,0.089667,-0.052924,0.050391,0.054083,0.206595,0.096138,-0.141648,0.011087,0.019859,0.027344,-0.115168
1,0.14894,-0.086655,-0.142063,-0.053695,-0.362495,0.005971,0.044479,-0.167325,0.156174,-0.057184,0.04934,0.091734,0.01361,0.072776,0.226579,-0.149242,0.095963,0.03426,0.179855,0.051141,0.07025,0.070154,-0.105815,0.079878,-0.022881,0.046882,0.056428,0.218153,0.100327,-0.125603,0.028863,0.015265,0.03108,-0.086976
0,0.167605,-0.077484,-0.178359,-0.045211,-0.326371,0.019313,0.047375,-0.159251,0.184945,-0.061799,0.046972,0.109399,0.038655,0.057268,0.245658,-0.192955,0.080115,0.025696,0.1775,0.055797,0.076813,0.063561,-0.075135,0.091695,-0.037204,0.055888,0.05328,0.198718,0.110168,-0.1241,0.01509,0.013937,0.035819,-0.071402
0,0.181493,-0.105313,-0.155987,-0.053316,-0.383881,0.017275,0.054567,-0.129089,0.141891,-0.057923,0.009437,0.085234,0.017954,0.062311,0.194855,-0.141145,0.071046,0.05364,0.158753,0.060745,0.076035,0.07897,-0.098863,0.091449,-0.017626,0.054244,0.061088,0.19877,0.091597,-0.143939,0.009898,0.011808,0.027777,-0.063539
1,0.173549,-0.126492,-0.138914,-0.041604,-0.370432,0.017831,0.053456,-0.12527,0.175785,-0.089642,0.041716,0.086516,0.018434,0.056255,0.224685,-0.100909,0.098878,0.008631,0.146691,0.056852,0.072303,0.059578,-0.123627,0.079112,-0.044319,0.050904,0.054364,0.233023,0.087363,-0.126749,-0.014756,0.020172,0.040338,-0.082102
1,0.157685,-0.090848,-0.150583,-0.061168,-0.336418,0.012605,0.069267,-0.177428,0.156307,-0.045982,0.036568,0.101012,0.01742,0.056723,0.221671,-0.104992,0.10434,0.066,0.141693,0.057691,0.08331,0.06282,-0.099977,0.084647,-0.045117,0.049844,0.062957,0.212741,0.112823,-0.123781,0.016624,0.015305,0.026256,-0.071583
0,0.175111,-0.113387,-0.173463,-0.034753,-0.339162,0.006296,0.038111,-0.129438,0.152904,-0.055227,0.02793,0.093102,0.021132,0.059934,0.230087,-0.143374,0.083623,0.0234,0.157293,0.063671,0.06191,0.061208,-0.100033,0.071502,-0.040378,0.058956,0.080572,0.222545,0.090626,-0.07124,0.00152,0.014433,0.009567,-0.080562
1,0.170616,-0.075817,-0.174924,-0.049218,-0.362785,0.009838,0.053404,-0.148802,0.128528,-0.062627,0.022906,0.090614,0.021793,0.052129,0.1875,-0.153712,0.07309,-0.031786,0.187932,0.061614,0.069617,0.0593,-0.118068,0.076511,-0.049626,0.070379,0.077522,0.211901,0.094938,-0.10079,0.013946,0.013555,0.023997,-0.084334
1,0.191538,-0.103818,-0.095937,-0.063988,-0.325105,0.013389,0.053563,-0.177615,0.160319,-0.091759,0.016623,0.091817,0.027203,0.07215,0.213125,-0.177357,0.098266,0.029421,0.161712,0.056818,0.06812,0.079921,-0.082724,0.067951,-0.047112,0.065728,0.050673,0.20441,0.088668,-0.129156,0.021579,0.027694,0.025644,-0.060579
0,0.15883,-0.085133,-0.188331,-0.038733,-0.339187,0.01781,0.066843,-0.133835,0.202848,-0.082529,0.010303,0.097441,0.029125,0.049446,0.17927,-0.136132,0.085775,0.044788,0.149765,0.064153,0.073416,0.070436,-0.129473,0.07352,-0.013062,0.073736,0.058959,0.213962,0.109374,-0.108207,-0.000374,0.013971,0.017724,-0.091153
1,0.15569,-0.071337,-0.134009,-0.059251,-0.305871,0.013108,0.070971,-0.10605,0.194353,-0.065486,0.024479,0.100175,0.018308,0.065973,0.175378,-0.130832,0.089002,0.021387,0.147644,0.059245,0.079435,0.068816,-0.100439,0.06705,-0.052702,0.033966,0.058501,0.213159,0.104419,-0.115986,0.01346,0.015599,0.046747,-0.098934
1,0.193075,-0.079186,-0.169394,-0.086493,-0.36305,0.012571,0.049391,-0.133876,0.170969,-0.042561,0.048029,0.095081,0.018608,0.059925,0.22238,-0.149016,0.090882,0.017783,0.163039,0.04097,0.07006,0.077597,-0.117847,0.099252,-0.013778,0.053299,0.064196,0.204623,0.100147,-0.127455,-0.001485,0.01398,0.023221,-0.064609
